0	731	1454	
1	1058	4557	
3	917	7049	
4	636	5781	
5	1466	5924	
6	947	7566	
7	909	4565	
7	532	2364	
8	1265	8082	
9	1169	6008	
10	1150	6010	
11	847	6470	
11	967	8667	
11	1485	3761	
13	978	5958	
13	1008	2661	
14	1208	1348	
15	1351	7628	
16	1122	5667	
18	1014	632	
20	1165	9996	
21	1355	2708	
22	1247	9633	
23	888	6669	
25	1044	542	
29	1320	8325	
30	692	4309	
34	1302	7868	
36	1395	7294	
37	1402	72	
38	1119	9580	
39	1208	5366	
40	1160	4408	
42	886	8126	
42	1244	8854	
43	669	1874	
44	1289	8690	
46	913	648	
50	1306	4158	
51	928	3027	
51	1357	5283	
52	1437	755	
53	1498	8465	
54	1300	9286	
55	965	8864	
56	1063	3296	
57	818	1861	
57	967	7034	
58	693	5624	
58	945	7965	
59	1047	9634	
60	1276	8473	
61	1443	1615	
62	1307	1915	
63	1108	9127	
64	723	1836	
64	1184	7239	
65	1276	4399	
66	970	9196	
67	1015	1499	
68	1284	601	
70	1123	1829	
71	518	9312	
72	993	4352	
74	660	4273	
75	1206	4201	
76	1404	2623	
77	1383	6681	
78	872	3801	
78	986	350	
79	947	7393	
80	1084	6958	
81	1350	8847	
82	920	810	
82	1430	957	
83	1313	4258	
84	764	5173	
84	1251	8925	
85	1320	4112	
87	858	8806	
88	1094	4378	
89	930	6903	
90	807	5172	
90	803	8689	
91	1056	9537	
92	971	4001	
94	1344	2057	
96	1255	4361	
97	1496	8412	
98	951	9916	
99	609	9478	
100	1035	1774	
101	596	9020	
102	1019	652	
103	935	7733	
104	735	8081	
104	633	3608	
106	974	6155	
106	1464	2314	
107	1413	7549	
108	1110	4212	
110	799	9288	
111	851	6444	
111	1420	7029	
112	959	9096	
113	1068	5578	
114	444	4811	
114	1123	9522	
116	1352	775	
117	990	4596	
118	1184	6188	
120	1354	9030	
122	1304	5098	
123	990	394	
124	721	913	
125	670	8299	
125	929	5558	
125	1152	5010	
126	1467	9779	
128	965	9440	
129	724	5988	
129	610	8576	
131	1074	9417	
132	1441	3098	
133	723	8098	
135	972	3975	
135	1194	1406	
136	861	7079	
136	1438	3262	
137	962	4797	
137	1237	2589	
138	1242	3417	
139	1182	5770	
140	707	8010	
140	1160	1816	
141	564	5425	
142	1127	188	
143	670	2419	
145	636	573	
145	1320	8861	
146	721	2798	
150	1118	8703	
151	618	2930	
152	720	6396	
153	1372	5145	
154	778	5213	
155	1140	1610	
156	933	5631	
157	717	4620	
158	1086	1903	
159	1374	5075	
160	944	5681	
161	824	4281	
161	1273	4926	
162	1425	7033	
165	873	3187	
165	514	2884	
166	1061	8568	
167	1094	4448	
168	998	7441	
168	1310	6830	
169	1484	9181	
170	965	6458	
172	931	140	
172	1059	9949	
173	738	6286	
174	932	6676	
174	826	7040	
176	1353	2574	
177	947	5923	
179	891	2261	
179	1276	1746	
180	1111	6219	
181	766	8315	
182	1411	2818	
183	877	6587	
184	852	5202	
184	940	9193	
187	830	2197	
188	795	8066	
188	1156	6649	
189	844	5750	
189	852	7495	
190	1282	5615	
192	1482	9261	
194	1041	456	
195	1280	1696	
196	610	4672	
196	645	5301	
197	1366	3338	
198	1457	7612	
199	1462	5022	
200	1301	1644	
