0	960	4101	
0	671	9586	
0	1478	9355	
1	907	9043	
1	852	9206	
3	1192	5464	
4	964	9710	
4	1294	9218	
5	777	309	
5	941	9995	
5	996	1387	
6	898	3394	
6	1080	3746	
7	1077	4184	
9	1214	7581	
10	933	4289	
11	1091	9963	
14	978	4437	
15	848	8209	
15	1218	496	
16	984	1965	
17	1429	746	
18	981	7977	
20	1395	9875	
21	1469	1366	
22	822	4860	
23	911	5375	
24	1352	4418	
25	919	5088	
25	872	3057	
26	871	3655	
26	1177	6708	
27	1263	9151	
28	783	1258	
29	1182	3491	
31	972	943	
31	1309	5117	
32	787	1722	
34	1052	7508	
36	962	1082	
37	986	176	
38	892	2172	
38	1373	2092	
39	1295	7579	
40	1176	7619	
41	918	6674	
41	1073	3391	
43	1408	4859	
44	1284	9645	
45	1017	2667	
48	893	724	
48	1346	1217	
49	953	8246	
51	1043	6584	
52	685	392	
52	1332	8991	
53	1168	5598	
55	939	1669	
56	1119	7162	
57	1084	4835	
58	1484	514	
59	753	1616	
60	926	9477	
61	1045	8203	
63	992	5964	
63	1196	8874	
64	1261	577	
66	956	2543	
66	1202	8670	
67	1266	1086	
69	949	2726	
70	950	999	
70	802	8639	
72	1184	8435	
74	1016	3285	
75	989	73	
75	960	4183	
77	816	6212	
77	999	5621	
77	1144	286	
78	934	3519	
81	1181	238	
82	1275	7268	
83	1428	8923	
84	1165	1188	
85	1468	2933	
86	1314	7089	
88	895	9207	
89	998	1903	
91	1044	6329	
92	1261	4491	
93	932	6445	
93	1150	5715	
94	936	998	
95	1319	3344	
96	955	925	
97	1005	8195	
98	932	5822	
99	1106	6385	
100	1171	2833	
102	869	9132	
103	1474	2922	
104	781	870	
105	915	9894	
105	1403	3533	
106	1127	1753	
107	944	8403	
107	1352	5232	
108	1362	9105	
110	1398	397	
111	761	7868	
112	858	4488	
114	1417	7641	
115	1141	7947	
116	1427	9545	
117	855	2365	
118	740	9974	
118	1387	6016	
119	952	7406	
119	1435	4288	
120	1389	5267	
121	1125	3247	
122	1066	8679	
126	870	6886	
127	573	617	
129	936	6842	
129	1465	1437	
130	1392	3646	
131	1078	852	
132	923	5818	
133	937	525	
133	1024	5688	
134	1226	3625	
136	738	6760	
137	1274	2102	
138	879	7048	
138	1273	1016	
139	983	4690	
139	1269	1580	
140	1342	6599	
141	933	6984	
141	1095	9015	
142	942	6483	
142	988	9455	
143	879	1385	
145	888	6800	
145	1368	6730	
146	962	9312	
147	954	1605	
147	952	8975	
150	1016	8479	
153	984	9415	
153	1185	3555	
154	1455	9167	
155	1100	4504	
157	1271	2890	
158	891	1641	
158	1487	9025	
159	930	4385	
159	1321	5341	
160	1349	5392	
161	1187	5514	
162	934	9820	
162	1106	6948	
163	926	4284	
165	1476	3186	
166	1144	5741	
167	772	1566	
168	1264	2670	
169	755	9909	
170	1078	7706	
172	1339	7145	
173	898	6153	
173	1245	8276	
174	949	8106	
174	920	1009	
176	1490	6461	
177	1176	1755	
179	968	2117	
181	742	5193	
181	1475	9554	
182	859	7897	
182	958	3040	
183	1291	2525	
184	1426	7374	
185	897	2075	
187	956	5788	
187	1149	2666	
189	1051	8533	
190	1452	4493	
191	886	1548	
191	1022	1998	
192	989	3787	
193	850	5097	
193	1324	5165	
194	1201	6854	
195	1445	6547	
196	847	3709	
199	1003	3789	
200	1310	8339	
201	843	6929	
201	1053	5387	
203	1029	9588	
204	867	7467	
205	830	4371	
206	987	3223	
206	1004	1575	
207	816	8563	
208	1029	1735	
209	995	6253	
210	973	9899	
210	1145	2904	
212	1107	2646	
214	1206	5619	
215	1144	2128	
216	811	4121	
218	1307	1742	
219	840	4999	
219	1097	1694	
220	876	3384	
221	935	2680	
222	990	2385	
222	1143	4659	
224	864	8144	
224	1270	5297	
225	1235	8325	
226	930	4909	
226	1171	534	
228	1018	1277	
229	1381	7684	
230	757	544	
230	1488	3357	
231	925	5227	
231	738	3323	
232	924	6793	
232	835	36	
233	919	9212	
234	1191	3120	
235	957	8770	
235	1196	9972	
236	801	5032	
236	1126	6410	
237	1237	4340	
238	1481	4931	
239	1220	3876	
240	1428	6687	
241	792	6386	
241	1455	5093	
242	656	4111	
242	1134	3780	
243	1150	6517	
244	1077	6589	
245	998	8320	
246	959	6852	
246	994	5857	
247	842	8021	
248	770	5847	
248	1472	65	
249	786	2609	
249	809	6924	
251	821	5029	
251	1305	8848	
254	1253	6286	
258	796	6115	
259	1163	132	
260	1492	5026	
261	836	4476	
262	1068	7538	
267	1425	8783	
268	1037	6243	
269	1021	1111	
270	1460	8881	
271	1471	3595	
273	943	3830	
273	655	3364	
273	1081	4334	
274	902	3210	
275	898	2100	
276	969	1732	
276	997	2909	
276	1445	1076	
279	1429	1166	
280	1327	6578	
281	1204	3321	
285	737	8587	
286	860	2421	
286	1110	109	
288	1257	526	
289	1203	3212	
290	964	707	
290	956	6711	
290	1185	747	
291	951	3338	
291	961	2783	
292	839	2764	
293	935	6959	
294	962	108	
294	1422	266	
295	1178	985	
298	904	9192	
298	1293	8683	
299	1350	6703	
302	1357	6190	
303	1415	9707	
306	929	8401	
307	1337	8159	
308	1388	3802	
309	1243	1847	
311	1347	6834	
312	776	3813	
314	1193	4149	
315	753	4791	
316	969	276	
316	950	8552	
318	980	2531	
319	1299	2386	
320	1013	5528	
321	1215	8079	
322	1118	2940	
323	1101	7607	
324	966	5771	
325	934	3811	
325	1160	3372	
327	895	4415	
328	987	9168	
328	813	5841	
329	934	9739	
329	1201	8281	
330	867	3073	
330	1495	555	
331	1404	4769	
332	675	6265	
334	1290	8496	
335	1484	7903	
336	971	5130	
336	1217	2166	
338	942	3117	
338	823	7934	
340	958	7654	
342	729	1714	
